workoutId,name,coach,type,zonas,duration,date,Sync,Feedback,completed
Juan111,TRX ,Miriam,Fuerza,Full Body,60,1/25/2021,https://airtable.com/tblnhWsiv31HIswwM/recgyle5IGMkWOSdy?blocks=bliHMlxTWf3Xp3Uj6,,
Juan112,Running ,Miriam,Running,Full Body,60,1/26/2021,https://airtable.com/tblnhWsiv31HIswwM/recDmjpk73793Pgdc?blocks=bliHMlxTWf3Xp3Uj6,,
Juan113,TRX Workout ,Miriam,Fuerza,"Core,Brazos",60,1/27/2021,https://airtable.com/tblnhWsiv31HIswwM/recFa19wLpCPF1prJ?blocks=bliHMlxTWf3Xp3Uj6,,
Juan114,Circuito intenso,Miriam,Fuerza,Piernas,60,1/28/2021,https://airtable.com/tblnhWsiv31HIswwM/recSQtLY9vtEDXSUo?blocks=bliHMlxTWf3Xp3Uj6,,
Juan115,Día de series ,Miriam,Running,Full Body,60,1/29/2021,https://airtable.com/tblnhWsiv31HIswwM/reczpHSravdsuEiNS?blocks=bliHMlxTWf3Xp3Uj6,,
Juan116,Abs on fire ,Miriam,Fuerza,"Brazos,Espalda",60,1/30/2021,https://airtable.com/tblnhWsiv31HIswwM/rec1zUWsvocnua0dn?blocks=bliHMlxTWf3Xp3Uj6,,
Magdalena121,A por todas! ,Miriam,Fuerza,Full Body,60,1/25/2021,https://airtable.com/tblnhWsiv31HIswwM/recM7jvg6J9VfnWE9?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Magdalena122,full body,Miriam,Fuerza,Full Body,60,1/27/2021,https://airtable.com/tblnhWsiv31HIswwM/reciSjPYfUXSdy8HH?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Magdalena123,core on fire,Miriam,Fuerza,Full Body,60,1/29/2021,https://airtable.com/tblnhWsiv31HIswwM/recFKpw7wfY1Zhz5b?blocks=bliHMlxTWf3Xp3Uj6,1,checked
Nona121,A por todas! ,Miriam,Fuerza,Full Body,60,1/25/2021,https://airtable.com/tblnhWsiv31HIswwM/receuk6FyqLeV0BSF?blocks=bliHMlxTWf3Xp3Uj6,,
Nona122,full body ,Miriam,Fuerza,Full Body,60,1/27/2021,https://airtable.com/tblnhWsiv31HIswwM/receyH9s481MmgssP?blocks=bliHMlxTWf3Xp3Uj6,,
Nona123,core on fire,Miriam,Fuerza,Full Body,60,1/29/2021,https://airtable.com/tblnhWsiv31HIswwM/rec7SbjCr1W8pHw9N?blocks=bliHMlxTWf3Xp3Uj6,,
Lola21,GAP,Miriam,Fuerza,Full Body,30,1/25/2021,https://airtable.com/tblnhWsiv31HIswwM/recDDSAqlC1VzsSLf?blocks=bliHMlxTWf3Xp3Uj6,4,checked
Lola22,CIRCUITO FULL BODY ,Miriam,Fuerza Resistencia,Full Body,30,1/27/2021,https://airtable.com/tblnhWsiv31HIswwM/recMuyeNfOFNq8k9r?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Lola23,GLUTEO + PIERNA,Miriam,Fuerza,Full Body,30,1/29/2021,https://airtable.com/tblnhWsiv31HIswwM/recyVxSpI3ZaEjAQq?blocks=bliHMlxTWf3Xp3Uj6,,
Itziar31,GAP,Miriam,Fuerza,Full Body,60,1/25/2021,https://airtable.com/tblnhWsiv31HIswwM/reczB4LvpGk4wRcne?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Itziar32,CIRCUITO FULL BODY ,Miriam,Fuerza Resistencia,Full Body,60,1/27/2021,https://airtable.com/tblnhWsiv31HIswwM/recA7m9Eqg16f7bwT?blocks=bliHMlxTWf3Xp3Uj6,,
Itziar33,GLUTEO + PIERNA,Miriam,Fuerza,Full Body,60,1/29/2021,https://airtable.com/tblnhWsiv31HIswwM/rechilFQ76EdQsqAq?blocks=bliHMlxTWf3Xp3Uj6,,
Jacobo21,GAP,Miriam,Fuerza,Full Body,60,1/25/2021,https://airtable.com/tblnhWsiv31HIswwM/recd8AgIr4DUEZpF8?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Jacobo22,CIRCUITO FULL BODY ,Miriam,Fuerza Resistencia,Full Body,60,1/27/2021,https://airtable.com/tblnhWsiv31HIswwM/recD1dEC01MCLKCvn?blocks=bliHMlxTWf3Xp3Uj6,,
Jacobo23,GLUTEO + PIERNA,Miriam,Fuerza,Full Body,60,1/29/2021,https://airtable.com/tblnhWsiv31HIswwM/recBsskXWFQB1MLRx?blocks=bliHMlxTWf3Xp3Uj6,,
Borja181,Fuerza,Oscar,Fuerza,Full Body,60,1/29/2021,https://airtable.com/tblnhWsiv31HIswwM/reciZfSeWnrfVnZ3l?blocks=bliHMlxTWf3Xp3Uj6,,
Borja182,Carrera 50,Oscar,Running,Full Body,60,1/31/2021,https://airtable.com/tblnhWsiv31HIswwM/recQUBqYnGS6ScYTN?blocks=bliHMlxTWf3Xp3Uj6,,
Claudia31,Salamanca,Oscar,Fuerza,Full Body,60,1/25/2021,https://airtable.com/tblnhWsiv31HIswwM/rec49hLYEP8toKkKD?blocks=bliHMlxTWf3Xp3Uj6,6,checked
Claudia32,Chamartín,Oscar,Fuerza,Full Body,60,1/26/2021,https://airtable.com/tblnhWsiv31HIswwM/recBwLcYxu7pSBtBg?blocks=bliHMlxTWf3Xp3Uj6,6,checked
Claudia33,Tetuán,Oscar,Running,Full Body,60,1/28/2021,https://airtable.com/tblnhWsiv31HIswwM/recDWtsfcAOWkp8dR?blocks=bliHMlxTWf3Xp3Uj6,6,checked
Claudia34,San Blas,Oscar,Fuerza,Full Body,60,1/29/2021,https://airtable.com/tblnhWsiv31HIswwM/recMXV3lcc5np8iep?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Claudia35,Carrera continua,Oscar,Running,Full Body,60,1/30/2021,https://airtable.com/tblnhWsiv31HIswwM/recVa4U1MGw8GkukC?blocks=bliHMlxTWf3Xp3Uj6,7,checked
JuanLuis11,Argüelles,Oscar,Fuerza,Full Body,60,1/25/2021,https://airtable.com/tblnhWsiv31HIswwM/recW3WxUbCqj6lB17?blocks=bliHMlxTWf3Xp3Uj6,7,checked
JuanLuis12,Moncloa,Oscar,Running,Full Body,60,1/26/2021,https://airtable.com/tblnhWsiv31HIswwM/recbSFJDIStAxWnZb?blocks=bliHMlxTWf3Xp3Uj6,5,checked
JuanLuis13,Malasaña,Oscar,Fuerza,Full Body,60,1/27/2021,https://airtable.com/tblnhWsiv31HIswwM/rec0DDyep9Xz8cmk6?blocks=bliHMlxTWf3Xp3Uj6,5,checked
JuanLuis14,Sol,Oscar,Fuerza,Full Body,60,1/28/2021,https://airtable.com/tblnhWsiv31HIswwM/recEdU1C7uydae9VM?blocks=bliHMlxTWf3Xp3Uj6,6,checked
JuanLuis15,Salamanca,Oscar,Running,Full Body,60,1/29/2021,https://airtable.com/tblnhWsiv31HIswwM/recTACM1PUS600F9i?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Santiago111,Ollie,Oscar,Fuerza,Full Body,60,1/25/2021,https://airtable.com/tblnhWsiv31HIswwM/recfmZcQHaljEpwEB?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Santiago112,Nolie,Oscar,Fuerza,Full Body,60,1/26/2021,https://airtable.com/tblnhWsiv31HIswwM/recNtwGMIYjv9B5kX?blocks=bliHMlxTWf3Xp3Uj6,6,checked
Santiago113,Kickflip,Oscar,Running,Full Body,60,1/28/2021,https://airtable.com/tblnhWsiv31HIswwM/recRCFpDn7Yg8OkI1?blocks=bliHMlxTWf3Xp3Uj6,,
Santiago114,Hellflip,Oscar,Fuerza,Full Body,60,1/29/2021,https://airtable.com/tblnhWsiv31HIswwM/recsbJbRvlPV28EAU?blocks=bliHMlxTWf3Xp3Uj6,,
Andres141,Pistons,Ken,Fuerza,Full Body,60,1/25/2021,https://airtable.com/tblnhWsiv31HIswwM/rec6VjrdJ3LD36s8G?blocks=bliHMlxTWf3Xp3Uj6,8,checked
Andres142,Pelicans,Ken,Fuerza,Full Body,60,1/26/2021,https://airtable.com/tblnhWsiv31HIswwM/recT5r5nqa7LTjZ4v?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Andres143,Grizzlies,Ken,Running,Full Body,60,1/28/2021,https://airtable.com/tblnhWsiv31HIswwM/recGIA2NmBp3ADdMT?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Andres144,Suns,Ken,Fuerza,Full Body,60,1/29/2021,https://airtable.com/tblnhWsiv31HIswwM/reczUTjfSYi0LZlxr?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Pablo131,B,Ken,Fuerza,Full Body,60,1/26/2021,https://airtable.com/tblnhWsiv31HIswwM/recuxMo0Mxe0rP4nu?blocks=bliHMlxTWf3Xp3Uj6,1,checked
Pablo132,A,Ken,Fuerza,Full Body,60,1/28/2021,https://airtable.com/tblnhWsiv31HIswwM/recOLwBYvjbbswocG?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Pablo133,B,Ken,Fuerza,Full Body,60,1/30/2021,https://airtable.com/tblnhWsiv31HIswwM/rectnDcHVfZwFHOGy?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Jose181,Sesión 1/5,Oscar,Fuerza,Full Body,60,1/25/2021,https://airtable.com/tblnhWsiv31HIswwM/recNOIAFGMRbG9lXQ?blocks=bliHMlxTWf3Xp3Uj6,,
Jose182,Sesión 2/5,Oscar,Running,Full Body,60,1/26/2021,https://airtable.com/tblnhWsiv31HIswwM/recyQSclwe7njS1sg?blocks=bliHMlxTWf3Xp3Uj6,,
Jose183,Sesión 3/5,Oscar,Fuerza,Full Body,60,1/28/2021,https://airtable.com/tblnhWsiv31HIswwM/recHCeVufj2yoIOew?blocks=bliHMlxTWf3Xp3Uj6,,
Jose184,Sesión 4/5,Oscar,Fuerza,Full Body,60,1/29/2021,https://airtable.com/tblnhWsiv31HIswwM/recapLoQ7cGRatchS?blocks=bliHMlxTWf3Xp3Uj6,,
Jose185,Sesión 5/5,Oscar,Running,Full Body,60,1/30/2021,https://airtable.com/tblnhWsiv31HIswwM/recsLMAZU9sFfUhsY?blocks=bliHMlxTWf3Xp3Uj6,,
Gui11,Fuerza Introducción Pecho,Oscar,Fuerza,Full Body,60,1/25/2021,https://airtable.com/tblnhWsiv31HIswwM/recybXLcKd6XSWzb0?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Gui12,Fuerza Introducción Hombro/espalda,Oscar,Fuerza,Full Body,60,1/27/2021,https://airtable.com/tblnhWsiv31HIswwM/recndFtuMWfVtLgaG?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Gui13,Fuerza Introducción Metabolico,Oscar,Fuerza Resistencia,Full Body,60,1/29/2021,https://airtable.com/tblnhWsiv31HIswwM/recx81juvYxWH94y9?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Angel181,Fuerza Pecho Basico,Oscar,Fuerza,Full Body,60,1/25/2021,https://airtable.com/tblnhWsiv31HIswwM/recU6DNa99hQprKH6?blocks=bliHMlxTWf3Xp3Uj6,,
Angel182,Fuerza Hombro/Espalda,Oscar,Fuerza,Full Body,60,1/26/2021,https://airtable.com/tblnhWsiv31HIswwM/recSPt6bACucTrH04?blocks=bliHMlxTWf3Xp3Uj6,,
Angel183,Fuerza Metábolico,Oscar,Fuerza,Full Body,60,1/27/2021,https://airtable.com/tblnhWsiv31HIswwM/receqWVCdaCLBlXLO?blocks=bliHMlxTWf3Xp3Uj6,,
Borja191,Fuerza,Oscar,Fuerza,Full Body,60,2/5/2021,https://airtable.com/tblnhWsiv31HIswwM/recYoPA78AVw7hpdT?blocks=bliHMlxTWf3Xp3Uj6,,
Borja192,Carrera 50,Oscar,Running,Full Body,60,2/7/2021,https://airtable.com/tblnhWsiv31HIswwM/recTvnWMEDSmhW0Q3?blocks=bliHMlxTWf3Xp3Uj6,,
JavierM11,Test1,Ken,Fuerza,Full Body,30,1/31/2021,https://airtable.com/tblnhWsiv31HIswwM/recADOyuKEuTDtBRL?blocks=bliHMlxTWf3Xp3Uj6,3,checked
JuanLuis21,Arganzuela,Oscar,Fuerza,Full Body,60,2/1/2021,https://airtable.com/tblnhWsiv31HIswwM/recjmGNsOnVEYEzaA?blocks=bliHMlxTWf3Xp3Uj6,6,checked
JuanLuis22,Castellana,Oscar,Running,Full Body,60,2/2/2021,https://airtable.com/tblnhWsiv31HIswwM/rec6NlALsw2GipMwI?blocks=bliHMlxTWf3Xp3Uj6,6,checked
JuanLuis23,Goya,Oscar,Fuerza,Full Body,60,2/3/2021,https://airtable.com/tblnhWsiv31HIswwM/recBovZjagMiad76y?blocks=bliHMlxTWf3Xp3Uj6,5,checked
JuanLuis24,Canillejas,Oscar,Fuerza,Full Body,60,2/5/2021,https://airtable.com/tblnhWsiv31HIswwM/recsEsZz6mLyvNUpE?blocks=bliHMlxTWf3Xp3Uj6,5,checked
JuanLuis25,Vallecas,Oscar,Running,Full Body,60,2/6/2021,https://airtable.com/tblnhWsiv31HIswwM/recrSIXjJ7LlSWsx5?blocks=bliHMlxTWf3Xp3Uj6,6,checked
Claudia41,Arganzuela,Oscar,Fuerza,Full Body,60,2/1/2021,https://airtable.com/tblnhWsiv31HIswwM/recmPCcOHpD5iTRI5?blocks=bliHMlxTWf3Xp3Uj6,7,checked
Claudia42,Castellana,Oscar,Running,Full Body,60,2/2/2021,https://airtable.com/tblnhWsiv31HIswwM/recUEVBxts7g47YC9?blocks=bliHMlxTWf3Xp3Uj6,7,checked
Claudia43,Goya,Oscar,Fuerza,Full Body,60,2/3/2021,https://airtable.com/tblnhWsiv31HIswwM/recf90TPYYcPGUHaj?blocks=bliHMlxTWf3Xp3Uj6,8,checked
Claudia44,Canillejas,Oscar,Fuerza,Full Body,60,2/4/2021,https://airtable.com/tblnhWsiv31HIswwM/recLxFo0hzh5QpkSY?blocks=bliHMlxTWf3Xp3Uj6,7,checked
Claudia45,Vallecas,Oscar,Running,Full Body,60,2/6/2021,https://airtable.com/tblnhWsiv31HIswwM/rec2IiKnO1rCxNgav?blocks=bliHMlxTWf3Xp3Uj6,,
Angel191,Superman,Oscar,Fuerza,Full Body,90,2/1/2021,https://airtable.com/tblnhWsiv31HIswwM/rec1Qp4IOH4R4Bzyu?blocks=bliHMlxTWf3Xp3Uj6,,
Angel192,Batman,Oscar,Fuerza,Full Body,90,2/2/2021,https://airtable.com/tblnhWsiv31HIswwM/recuqujpSC6ePeUp3?blocks=bliHMlxTWf3Xp3Uj6,,
Angel193,Flash,Oscar,Fuerza,Full Body,90,2/3/2021,https://airtable.com/tblnhWsiv31HIswwM/rec4B89bnXJlPj4Dw?blocks=bliHMlxTWf3Xp3Uj6,,
Angel194,Aquaman,Oscar,Fuerza,Full Body,90,2/4/2021,https://airtable.com/tblnhWsiv31HIswwM/recdVqCI32viU6DgK?blocks=bliHMlxTWf3Xp3Uj6,,
Angel195,Cyborg,Oscar,Fuerza,Full Body,90,2/5/2021,https://airtable.com/tblnhWsiv31HIswwM/recSfEH5mgOzUFAPK?blocks=bliHMlxTWf3Xp3Uj6,,
Gui21,Natal,Oscar,Fuerza,Full Body,60,2/1/2021,https://airtable.com/tblnhWsiv31HIswwM/recDDJcaEsSJojMLG?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Gui22,Salvador de Bahía,Oscar,Fuerza,Full Body,60,2/3/2021,https://airtable.com/tblnhWsiv31HIswwM/reciiq5seSGiobFRZ?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Gui23,Florianopolis,Oscar,Fuerza,Full Body,60,2/5/2021,https://airtable.com/tblnhWsiv31HIswwM/recFIzruLWF2oiEj3?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Santiago121,Castellana,Oscar,Fuerza,Full Body,60,2/1/2021,https://airtable.com/tblnhWsiv31HIswwM/recnLrJa4BI7pd3QH?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Santiago122,Goya,Oscar,Running,Full Body,60,2/3/2021,https://airtable.com/tblnhWsiv31HIswwM/reca43HjJSnTmJhcd?blocks=bliHMlxTWf3Xp3Uj6,,
Santiago123,Canillejas EMON y AMRAP,Oscar,Resistencia,Full Body,60,2/5/2021,https://airtable.com/tblnhWsiv31HIswwM/recbYXMJEo00nl1Zg?blocks=bliHMlxTWf3Xp3Uj6,7,checked
Jose191,Superman,Oscar,Fuerza,Full Body,60,2/1/2021,https://airtable.com/tblnhWsiv31HIswwM/recdLdRlIr2QUX2IK?blocks=bliHMlxTWf3Xp3Uj6,,
Jose192,Batman,Oscar,Running,Full Body,60,2/2/2021,https://airtable.com/tblnhWsiv31HIswwM/rec1JY0Y1iJGjCy6K?blocks=bliHMlxTWf3Xp3Uj6,,
Jose193,Flash EMOM Y AMRAP,Oscar,Resistencia,Full Body,60,2/3/2021,https://airtable.com/tblnhWsiv31HIswwM/recWb92J3GxSKiifr?blocks=bliHMlxTWf3Xp3Uj6,,
Jose194,Aquaman,Oscar,Fuerza,Full Body,60,2/5/2021,https://airtable.com/tblnhWsiv31HIswwM/recHjO5gw5x8gipSN?blocks=bliHMlxTWf3Xp3Uj6,,
Jose195,Cyborg,Oscar,Running,Full Body,60,2/6/2021,https://airtable.com/tblnhWsiv31HIswwM/recAetz25IQHkL4Zz?blocks=bliHMlxTWf3Xp3Uj6,,
Nona131,Circuit,Miriam,Circuit Training,Full Body,60,2/1/2021,https://airtable.com/tblnhWsiv31HIswwM/recuFqylzU1cUHA0i?blocks=bliHMlxTWf3Xp3Uj6,,
Nona132,fuerza,Miriam,Fuerza,Full Body,60,2/3/2021,https://airtable.com/tblnhWsiv31HIswwM/recnbZMaFICtSjW25?blocks=bliHMlxTWf3Xp3Uj6,,
Nona133,full body ,Miriam,Fuerza,Full Body,45,2/5/2021,https://airtable.com/tblnhWsiv31HIswwM/recamqjVSX75Ye8ov?blocks=bliHMlxTWf3Xp3Uj6,,
Nona141,piernas y abdomen,Miriam,Fuerza,"Piernas,Core",60,2/8/2021,https://airtable.com/tblnhWsiv31HIswwM/recfhTQqEdV39B1dT?blocks=bliHMlxTWf3Xp3Uj6,,
Nona142,brazos y abdomen,Miriam,Fuerza,"Espalda,Brazos,Core",60,2/10/2021,https://airtable.com/tblnhWsiv31HIswwM/rec6v0bmJs6vjfpt8?blocks=bliHMlxTWf3Xp3Uj6,,
Nona143,full body ,Miriam,Fuerza,Full Body,45,2/12/2021,https://airtable.com/tblnhWsiv31HIswwM/recrJU1xvLWdRWLNd?blocks=bliHMlxTWf3Xp3Uj6,,
Magdalena131,piernas y abdomen ,Miriam,Fuerza,"Piernas,Core",60,2/1/2021,https://airtable.com/tblnhWsiv31HIswwM/rectz5uL4YbQNQlMk?blocks=bliHMlxTWf3Xp3Uj6,1,checked
Magdalena132,brazos y abdomen ,Miriam,Fuerza,"Espalda,Brazos,Core",60,2/3/2021,https://airtable.com/tblnhWsiv31HIswwM/recvO6Znbjh83HOlh?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Magdalena133,full body ,Miriam,Circuit Training,Full Body,60,2/5/2021,https://airtable.com/tblnhWsiv31HIswwM/rec9563u0MzBkXVUh?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Magdalena134,full body ,Miriam,Comodín,Full Body,15,2/6/2021,https://airtable.com/tblnhWsiv31HIswwM/recCn4YLCMU6YPI8G?blocks=bliHMlxTWf3Xp3Uj6,,
Magdalena141,Piernas y abdomen on fire! ,Miriam,Fuerza,"Piernas,Core",60,2/8/2021,https://airtable.com/tblnhWsiv31HIswwM/recmPRtWmUnCOC8mY?blocks=bliHMlxTWf3Xp3Uj6,1,checked
Magdalena142,Fuerza resistencia,Miriam,Fuerza,Full Body,45,2/10/2021,https://airtable.com/tblnhWsiv31HIswwM/recYETmSC5npLcPl3?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Magdalena143,Circuito,Miriam,Fuerza,Full Body,60,2/12/2021,https://airtable.com/tblnhWsiv31HIswwM/recjJRYMUdYXdjAhQ?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Magdalena144,y si corremos? ,Miriam,Running,Full Body,60,2/14/2021,https://airtable.com/tblnhWsiv31HIswwM/rec9bFNn1mmqnScXS?blocks=bliHMlxTWf3Xp3Uj6,,
Juan121,trx,Miriam,Fuerza,Full Body,60,2/8/2021,https://airtable.com/tblnhWsiv31HIswwM/recVPCJ17eh65yfX2?blocks=bliHMlxTWf3Xp3Uj6,,
Juan121,carrera,Miriam,Fuerza,Full Body,60,2/9/2021,https://airtable.com/tblnhWsiv31HIswwM/rec9c6EmT7RBrchaF?blocks=bliHMlxTWf3Xp3Uj6,,
Juan123,trx,Miriam,Fuerza,Full Body,60,2/10/2021,https://airtable.com/tblnhWsiv31HIswwM/recslSg1xb9VSsthf?blocks=bliHMlxTWf3Xp3Uj6,,
Juan124,Circuit training ,Miriam,Fuerza,Full Body,60,2/11/2021,https://airtable.com/tblnhWsiv31HIswwM/recB0aU3sx9JMFlUb?blocks=bliHMlxTWf3Xp3Uj6,,
Juan125,correr,Miriam,Fuerza,Full Body,60,2/12/2021,https://airtable.com/tblnhWsiv31HIswwM/recxoLbz40tM6mYT4?blocks=bliHMlxTWf3Xp3Uj6,,
Itziar41,tonificación,Miriam,Fuerza,Full Body,45,2/1/2021,https://airtable.com/tblnhWsiv31HIswwM/recMBHRuup4lLDNvh?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Itziar42,full body ,Miriam,Fuerza,Full Body,45,2/5/2021,https://airtable.com/tblnhWsiv31HIswwM/recL3TuVPtszxg5t5?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Itziar43,circuit training,Miriam,Circuit Training,Full Body,45,2/6/2021,https://airtable.com/tblnhWsiv31HIswwM/recPBIV94FfL29fcJ?blocks=bliHMlxTWf3Xp3Uj6,,
Itziar51,circuit training,Miriam,Circuit Training,Full Body,45,2/8/2021,https://airtable.com/tblnhWsiv31HIswwM/rec8UGksisEthoEUj?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Itziar52,full body ,Miriam,Fuerza,Full Body,45,2/10/2021,https://airtable.com/tblnhWsiv31HIswwM/recmZ9iOuAbHs10Me?blocks=bliHMlxTWf3Xp3Uj6,,
Itziar53,abdomen,Miriam,Fuerza,Full Body,45,2/12/2021,https://airtable.com/tblnhWsiv31HIswwM/recEAh8SStEXDsTS2?blocks=bliHMlxTWf3Xp3Uj6,,
Lola31,tonificación,Miriam,Fuerza,Full Body,45,2/1/2021,https://airtable.com/tblnhWsiv31HIswwM/rec7Qk4KkYmTEm0Tx?blocks=bliHMlxTWf3Xp3Uj6,3,checked
Lola32,full body ,Miriam,Fuerza,Full Body,45,2/3/2021,https://airtable.com/tblnhWsiv31HIswwM/recp7C6zNtmg8TFXW?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Lola33,circuit training,Miriam,Circuit Training,Full Body,45,2/5/2021,https://airtable.com/tblnhWsiv31HIswwM/recn0hbygrZrIZKQK?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Lola41,circuit training,Miriam,Circuit Training,Full Body,45,2/8/2021,https://airtable.com/tblnhWsiv31HIswwM/recTA4znbbfV3vWll?blocks=bliHMlxTWf3Xp3Uj6,6,checked
Lola42,full body ,Miriam,Fuerza,Full Body,45,2/10/2021,https://airtable.com/tblnhWsiv31HIswwM/recU7CimGnYRfTQET?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Lola43,abdomen,Miriam,Fuerza,Core,45,2/12/2021,https://airtable.com/tblnhWsiv31HIswwM/rec1ikzVoi8S1kQUP?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Jacobo31,calentando motores,Miriam,Fuerza,Full Body,45,2/1/2021,https://airtable.com/tblnhWsiv31HIswwM/recUu92ddENxPojwG?blocks=bliHMlxTWf3Xp3Uj6,,
Jacobo32,CIRCUITO FULL BODY ,Miriam,Fuerza Resistencia,Full Body,60,2/3/2021,https://airtable.com/tblnhWsiv31HIswwM/recOpANBtKKAda0D0?blocks=bliHMlxTWf3Xp3Uj6,,
Jacobo33,GLUTEO + PIERNA,Miriam,Fuerza,Full Body,60,2/5/2021,https://airtable.com/tblnhWsiv31HIswwM/reciZFWXaRny0aNZT?blocks=bliHMlxTWf3Xp3Uj6,,
Jacobo41,A por todas!,Miriam,Fuerza,Full Body,45,2/8/2021,https://airtable.com/tblnhWsiv31HIswwM/recxMAB377oKbOlnp?blocks=bliHMlxTWf3Xp3Uj6,,
Jacobo42,TRX,Miriam,Fuerza Resistencia,Full Body,60,2/10/2021,https://airtable.com/tblnhWsiv31HIswwM/recOwxWTShlroru2W?blocks=bliHMlxTWf3Xp3Uj6,,
Jacobo43,tren inferior,Miriam,Fuerza,Full Body,60,2/12/2021,https://airtable.com/tblnhWsiv31HIswwM/recjykz3BYaDZ9TOx?blocks=bliHMlxTWf3Xp3Uj6,6,checked
Erik11,Fuerza y estiramientos,Miriam,Fuerza,Full Body,60,2/1/2021,https://airtable.com/tblnhWsiv31HIswwM/recRwIojK1oXPIrbE?blocks=bliHMlxTWf3Xp3Uj6,6,checked
Erik12,carrera,Miriam,Running,Full Body,60,2/3/2021,https://airtable.com/tblnhWsiv31HIswwM/recpmnuYGFhspcpVA?blocks=bliHMlxTWf3Xp3Uj6,4,checked
Erik13,circuito de entrenamiento,Miriam,Fuerza,Full Body,60,2/5/2021,https://airtable.com/tblnhWsiv31HIswwM/recxgsQ6BiprWcGO2?blocks=bliHMlxTWf3Xp3Uj6,8,checked
Erik14,carrera,Miriam,Running,Full Body,60,2/6/2021,https://airtable.com/tblnhWsiv31HIswwM/recEfWrNb2BKNz10o?blocks=bliHMlxTWf3Xp3Uj6,,
Erik21,tronco superior,Miriam,Fuerza,Full Body,60,2/8/2021,https://airtable.com/tblnhWsiv31HIswwM/rech7TkoTipMsq6Pu?blocks=bliHMlxTWf3Xp3Uj6,10,checked
Erik22,Running,Miriam,Running,Full Body,60,2/10/2021,https://airtable.com/tblnhWsiv31HIswwM/recdDeFaZgFAS3rUJ?blocks=bliHMlxTWf3Xp3Uj6,1,checked
Erik23,RETO CORE,Miriam,Fuerza,Full Body,60,2/12/2021,https://airtable.com/tblnhWsiv31HIswwM/rec5vgIQ0SNUabc2g?blocks=bliHMlxTWf3Xp3Uj6,8,checked
Erik24,Carrera continua,Miriam,Running,Full Body,60,2/13/2021,https://airtable.com/tblnhWsiv31HIswwM/recHWfMX1yJ1DMHVq?blocks=bliHMlxTWf3Xp3Uj6,5,checked
,,,,,,,https://airtable.com/tblnhWsiv31HIswwM/recajHsmQdLXoZFkv?blocks=bliHMlxTWf3Xp3Uj6,,
,,,,,,,https://airtable.com/tblnhWsiv31HIswwM/recRrhNtmw8psBLYY?blocks=bliHMlxTWf3Xp3Uj6,,
Andres151,Virtus Bolonia,Ken,Fuerza,Full Body,60,2/1/2021,https://airtable.com/tblnhWsiv31HIswwM/reckiGKa0eof83eEG?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Andres152,Olimpia Milano,Ken,Running,Full Body,60,2/2/2021,https://airtable.com/tblnhWsiv31HIswwM/recJfR3vSzsgKPTjw?blocks=bliHMlxTWf3Xp3Uj6,,
Andres153,Brescia,Ken,Fuerza,Full Body,60,2/4/2021,https://airtable.com/tblnhWsiv31HIswwM/recB53ghIRLtjkIj3?blocks=bliHMlxTWf3Xp3Uj6,7,checked
Andres154,Brindisi EMOM Y AMRAP,Ken,Fuerza,Full Body,60,2/5/2021,https://airtable.com/tblnhWsiv31HIswwM/recfOxUucDQEV5BQw?blocks=bliHMlxTWf3Xp3Uj6,7,checked
Pablo141,A Modificado,Ken,Fuerza,Full Body,90,2/2/2021,https://airtable.com/tblnhWsiv31HIswwM/recPg7LmlhqyrEEYa?blocks=bliHMlxTWf3Xp3Uj6,1,checked
